ID,Name,Location,YearofDeath,State,CaseAbstract
115,Canary Campbell,Tavares - Lake County - Florida,1954,Florida,"Canary Campbell (1927 - 1954), a laborer, was killed by police officer Lucius Clark in Lake County, Florida. Clark claimed that after stopping Campbell’s car to inspect the driver’s license he shot Campbell because Campbell threatened him with a pair of pliers. Clark wascleared by a coroner’s jury."
992,Stafford Gamalious Dames Jr.,Miami - Miami-Dade County - Florida,1937,Florida,"Stafford Gamalious Dames, Jr., age 19, a printer's apprentice, was killed in 1937 by police officers R.B. Simpson, W.S. Scott, and Fred Bratt in Miami, Florida. The officers claimed that Dames had broken into a church (one he attended) and fired at them, causing them to fire at him. Witnesses testified that the officers had misidentified Dames and shot him as he was walking home. Grand jury declined to indict.  Dames’ father, a native of the Bahamas,  pursued justice for many years after his son’s death. An essay on this case, researched and authored by a CRRJ student, is available on request."
608,Joe Dean,Cutler - Miami-Dade County - Florida,1931,Florida,"Joe Dean (1895 – 1931), a laborer, was killed by G. C. Martin and his son Otis B. Martin in Miami-Dade County, Florida. The Martins kidnapped, beat, and then shot Dean because they suspected him of giving information to federal prohibition agents resulting in the destruction of a whiskey still said to have belonged to the Martins. Dean died at a hospital. Grand jury indicted. The Martins pleaded guilty to first degree murder. G. C. Martin was sentenced to five years and Otis B. Martin to one year in prison."
1103,William H. Dotson,Cross City - Dixie County - Florida,1939,Florida,"William H. Dotson was killed in 1939 by Moulton White in Cross City, Dixie County, Florida. White, a proprietor of a bar and gambling house, fatally shot Dotson after an argument."
736,Lila Mae Dye,Lake City - Columbia County - Florida,1947,Florida,"Lila Mae Dye (1920 - 1947), a housewife, was killed by W.E. Calley, a white man who owned a local grocery store, in Columbia County, Florida. Calley went to Dye’s house to collect a grocery bill and during an argument attacked her and shot her. Calley was charged with first degree murder. Trial jury acquitted."
500,J. C. Evans,Crestview - Okaloosa County - Florida,1937,Florida,"J. C. Evans, about 30, was killed in 1937 by a mob in Okaloosa County, Florida. Evans was charged with a “crime against nature” involving an attack on a 12-year-old boy. While being transported from Panama City to Milton, Florida for trial, he was kidnapped by five hooded men and shot. "
113,Calvin Fields,Jacksonville - Duval County - Florida,1942,Florida,"Calvin Fields (1909 - 1942), a laborer, was killed by W. J. Hammond and a posse in Duval County, Florida. Fields was accused of breaking into Hammond’s house and assaulting his 17-year-old sister and his mother. Hammond, who joined a posse of civilians and police officers looking for Fields, shot Fields. Hammond was said to have been released on his own recognizance pending an inquest. Results of the inquest are unknown."
346,Gerald Fitzsimons,Jacksonville - Duval County - Florida,1937,Florida,"Gerald Fitzsimons, age 64, a laborer, was killed in 1937 by unknown person(s) in Jacksonville, Duval County, Florida. Fitzsimons was a prominent church worker and leader in the Workers Alliance. According to newspapers, he was shot for sitting on a bench in front of a chicken house."
368,George Floyd,Saint Augustine - Saint Johns County - Florida,1945,Florida,"George Floyd (1891-1945), a laborer, was killed in the county jail of St. Augustine, St. Johns County, Florida. Floyd had been arrested by Officer Pacetti for drunkenness. Death certificate reads, “Immediate cause of death resisting officers of the law due to being hit with blackjack.”"
538,James Franklin,Bradenton - Manatee County - Florida,1934,Florida,"James Franklin, 41, yard hand, was killed in 1934 by Joe Kopman in Bradenton, Manatee County, Florida. Franklin had been arrested for allegedly assaulting Kopman’s daughter. As police officers were escorting Franklin from the office of Dr. L.W. Blake, where Franklin had received a physical and mental examination, Kopman fatally shot him in the back. Grand jury declined to indict."
539,James Fuller,Pierson - Volusia County - Florida,1946,Florida,"James Fuller (1908 - 1946), a farm laborer, was killed by three deputy sheriffs at a juke joint in Volusia County, Florida. The officers shot Fuller while they were raiding the juke joint, claiming Fuller was attempting to flee and that he had a gun, which eyewitnesses disputed. "
896,Toby Glymph,Oakland - Orange County - Florida,1933,Florida,"Toby Glymphs (1900 - 1932), a laborer, was killed by a police officer and an unidentified man in Orange County, Florida. The two men handcuffed and took Glymphs from his house and shot him to death. "
543,James Green,Center Hill - Sumter County - Florida,1949,Florida,"James Green was killed in 1949 by John Vaughn in Center Hill, Sumter County, Florida. Green’s wife Clemmy Green had sought police assistance in a domestic dispute. Chief of Police James Kimbrough arrived at their house with John Vaughn and John Upshaw, neither of whom appear to have been police officers. Vaughn fired into their home, killing Green."
609,Joe Griffin,Wewahitchka - Gulf County - Florida,1940,Florida,"Joe Griffin, died in 1940 in Wewahitchka, Gulf County, Florida. Griffin had been jailed for writing to a white woman. He was released to be taken to a safer place. Days later, a body believed to be his was found in a ditch."
1104,William Harmon,Tampa - Hillsborough County - Florida,1942,Florida,"William Harmon, age 18, a shipping dock worker, was killed in 1942 by C.B. Billingsley in Tampa, Hillsborough County, Florida. Harmon was returning from work and stopped by a laundry building to relieve himself. Billingsley, the laundry’s night watchman, fatally shot Harmon through a window. Harmon’s father, Rev. John W. Harmon, pursued manslaughter charges. Billingsley was cleared."
722,Leslie Harris,Eureka - Marion County - Florida,1938,Florida,"Leslie Harris (1914 - 1938), a farmer, was killed by Samuel H. Peeples, Florida state beverage supervisor, in Marion County, Florida. Peeples was investigating a boat suspected of trafficking in illegal liquor when several men on the boat attempted to escape from the investigators. Peeples fired shots at the boat, hitting Harris. "
124,Cellos Harrison,Marianna - Jackson County - Florida,1943,Florida,"Cellos Harrison, 31, was killed in 1943 by four masked men in Jackson County, Florida. Harrison was awaiting trial on a charge of killing a white man when he was taken from the county jail and beaten to death by the masked men."
886,Richard Hawkins,Tallahassee - Leon County - Florida,1937,Florida,"Ernest Ponder, between 14 and 18 years old, was killed in 1937 by a group of men in or near Tallahassee, Leon County, Florida. Ponder and Richard Hawkins, age 16, were arrested and jailed for allegedly breaking into a store and stabbing the investigating officer V.F. Kelley. Police officer Harry Fairbanks allowed a group of men to kidnap the boys. Their bodies were later found on a highway riddled with bullets. An essay on this case, researched and authored by a CRRJ student, is available on request.

Richard Hawkins, age 16, was killed in 1937 by a group of men in or near Tallahassee, Leon County, Florida. Hawkins and Ernest Ponder, between 14 and 18 years old, were arrested and jailed for allegedly breaking into a store and stabbing the investigating officer V.F. Kelley. Police officer Harry Fairbanks allowed a group of men to kidnap the boys. Their bodies were later found on a highway riddled with bullets. An essay on this case, researched and authored by a CRRJ student, is available on request."
1101,Willie Frank Hawthorne,Miami - Miami-Dade County - Florida,1949,Florida,"William Frank Hawthorne (1923-1949), a laborer and Navy veteran, was killed by off-duty police officer Andres L. Almoina in Miami, Dade County, Florida. Almoina claimed that he arrested Hawthorne for threatening two other Black men with a knife, and that he accidentally shot Hawthorne as Hawthorne fled from his car. Hawthorne’s widow secured a $2,500 settlement from the city."
877,Red Henderson,Broward County - Florida,1947,Florida,
717,Leroy Lee Hepburn,Key West - Monroe County - Florida,1948,Florida,"Leroy Lee Hepburn, a veteran, was possibly lynched in Monroe County, Florida. A flyer sent by the NAACP in February 1948 to the Grand United Order of Odd Fellows stated that Hepburn was lynched by Joe Ke– (document was cut out at the last name) and Jose Espinoza, a candidate for constable. The flier urged the organization members and their friends not to vote for Espinoza. "
861,Robert James Hill,Live Oak - Suwannee County - Florida,1941,Florida,"Robert James Hill (1919 - 1941), was killed by police officer Wiley Frank Bird in Suwannee County, Florida. A bar owner called the police, alleging that James was drunk. After Bird arrived at the bar, an argument ensued. Bird shot James, claiming that James pulled a knife on him. Eyewitnesses stated that James did not have a knife.  "
3,A. C. Hopkins,South Miami - Miami-Dade County - Florida,1947,Florida,"A.C. Hopkins (1907 - 1947), a laborer and WWII veteran, was killed by police officer Richard O. Wiegand in Miami-Dade County, Florida. Wiegand went into a Black neighborhood, where he claimed that Hopkins was causing a disturbance and refused to go home when told by the officer. Wiegand also claimed that Hopkins struck him with his fist and when a fight ensued, the officer shot Hopkins, alleging self-defense. Wiegand was charged with second degree murder. Trial jury acquitted."
1146,Willie James Howard,Live Oak - Suwannee County - Florida,1944,Florida,"Willie James Howard, 15, a store worker, was killed in 1944 by A. S. Dennis, S.B. McCullers, and Phil Goff in Suwannee County, Florida. The three white men bound Howard’s hands and feet and forced him to jump into a river allegedly because he had written a Christmas card and then a letter expressing his affection to a young white girl who worked in the same store. Howard’s father was made to watch as the men drowned his son. Grand jury declined to indict."
964,Samson Ingram,Tampa - Hillsborough County - Florida,1949,Florida,"Samson Ingram, about 25 years old, a farmer, was killed in 1949 by police officers R.A. Lowry, Pete Franks, and Joe Bowers in Tampa, Hillsborough County, Florida. The police were called by James Jordan, a barber who said that Ingram did not pay for his haircut. Lowry spotted Ingram on the street and tried to arrest him; Franks and Bowers arrived separately. The officers claimed that Ingram fought with them and attempted to grab one of their guns, whereupon they fatally shot him."
172,Clifford Jackson,Riviera Beach - Palm Beach County - Florida,1951,Florida,"Clifford Jackson (1913 - 1951), a roofer, was killed by police officer Al St. John in Palm Beach County, Florida. Jackson and his wife, Rosie, were picked up by the police. While the police interviewed his wife, Jackson allegedly ran out of the station through a window. John chased after Jackson and fatally shot him in the back."
1080,Wilbert Jackson,Liberty Point - Glades County - Florida,1938,Florida,"Wilbert Jackson, age 22, a sugar cane worker, was killed in 1938 by sheriff Jeff Wiggins in Clewiston, Hendry County, Florida. Wiggins had been patronizing a beer place when he fatally shot Jackson."
291,Emmett Jefferson,Homestead - Miami-Dade County - Florida,1952,Florida,"Emmett Jefferson (1921 - 1952), a WWII veteran and laborer, was killed by patrolman Paul Minnick in Miami-Dade County, Florida. Police said they were attempting to arrest Jefferson for speeding. A scuffle ensued and Minnick shot Jefferson, alleging Jefferson resisted arrest. Trial jury acquitted."
116,Cap Johnson,Brooksville - Hernando County - Florida,1932,Florida,"Cap Johnson, about 50, died in 1932 in Hernando County, Florida. According to newspaper reports, Johnson was shot and drowned, a victim of lynching. Hernando County officials disputed the media accounts."
409,Grant Johnson,Perrine - Miami-Dade County - Florida,1942,Florida,"Grant Johnson, a store owner, was killed in 1942 by deputy sheriffs Strong and Pye in Perrine, Dade County, Florida. Strong and Pye often went to the Black community in Perrine to close down Black-owned businesses at the request of nearby white farmers. One day, when they ordered Johnson to close his store, Johnson allegedly refused. Strong and Pye then beat and shot him, and also injured Frances Burke, Johnson’s store partner. Johnson died in the hospital the next day."
513,Jack Johnson,Arcadia - DeSoto County - Florida,1933,Florida,"Jessie Strawman, under age 22, domestic laborer, was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. She was killed with Jack Johnson, Leslie Mae Johnson, and Therese Morgan. Strawman had been strangled, as were the other two women. Jack Johnson had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway.

Leslie Mae Johnson (1913-1933), a housekeeper, was killed by unknown person(s) in Arcadia, DeSoto County, Florida. She was killed with her brother Jack Johnson and with Jessie Strawman and Therese Morgan. Johnson had been strangled, as were the other two women. Jack had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway.

Jack Johnson was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. Jackson was killed with his sister Leslie Mae Johnson, Jessie Strawman, and Therese Morgan. The three women were apparently under the age of 22. Johnson had been bludgeoned to death; the women had been strangled. All had been shot in the back of the head. The bodies were found off a main highway.

Therese Morgan, under age 22, was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. She was killed with Jack Johnson, Leslie Mae Johnson, and Jessie Strawman. Morgan had been strangled, as were the other two women. Jack Johnson had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway."
637,John Johnson,Miami - Miami-Dade County - Florida,1937,Florida,"John Johnson, age 33, a laborer, was killed in 1937 by police officer R.B. Simpson in Miami, Dade County, Florida. Simpson and police officer John D. Chesser followed Johnson in response to an emergency call. Simpson fatally shot Johnson on the stairs of Johnson’s second floor apartment, claiming that Johnson had a gun."
665,Stephney Johnson,Orlando - Orange County - Florida,1939,Florida,"Stephney Johnson, age 47, a city worker, was killed in 1939 by Clem Brossier in Orlando, Orange County, Florida. Johnson and another Black man named Charles Bradham were doing sewer cleaning work when Brossier, a “newspaperman,” struck them with his car, fatally injuring both. Trial jury acquitted."
723,Lessie Mae Johnson,Arcadia - DeSoto County - Florida,1933,Florida,"Jessie Strawman, under age 22, domestic laborer, was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. She was killed with Jack Johnson, Leslie Mae Johnson, and Therese Morgan. Strawman had been strangled, as were the other two women. Jack Johnson had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway.

Leslie Mae Johnson (1913-1933), a housekeeper, was killed by unknown person(s) in Arcadia, DeSoto County, Florida. She was killed with her brother Jack Johnson and with Jessie Strawman and Therese Morgan. Johnson had been strangled, as were the other two women. Jack had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway.

Jack Johnson was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. Jackson was killed with his sister Leslie Mae Johnson, Jessie Strawman, and Therese Morgan. The three women were apparently under the age of 22. Johnson had been bludgeoned to death; the women had been strangled. All had been shot in the back of the head. The bodies were found off a main highway.

Therese Morgan, under age 22, was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. She was killed with Jack Johnson, Leslie Mae Johnson, and Jessie Strawman. Morgan had been strangled, as were the other two women. Jack Johnson had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway."
741,Lizzie Johnson,Port Saint Joe - Gulf County - Florida,1942,Florida,"Lizzie Johnson was killed in or before 1942 by John Duran in Port St. Joe, Gulf County, Florida. According to a letter to the NAACP from one M.L. Archie, Duran owned a store in a Black neighborhood and was known for his violence against Blacks. The letter alleges that Duran killed Johnson."
846,Paul Rex Johnson,Key West - Monroe County - Florida,1949,Florida,"Paul Rex Johnson (1925 - 1949), was killed by prison guard Owen H. Sherrouse and other guards in Monroe County, Florida. Johnson, who was serving a four-year sentence at a state prison camp on Big Pine Key, was shot during a day-long riot. An inquest found that Johnson died of bullet wounds inflicted by Sherrouse and others unknown while armed and making a break, and found that the prison officials acted without fault."
887,Richard Johnson,Miami - Miami-Dade County - Florida,1940,Florida,"Richard Johnson, about 22, a porter, was killed in 1940 by Willie Goldstein, a store owner, in Miami, Florida. Goldstein shot Johnson, claiming that Johnson stole a watch from his store and attempted to grab the gun from his hand. "
911,Robert Johnson,Tampa - Hillsborough County - Florida,1934,Florida,"Robert Johnson was lynched in 1934 in Tampa, Hillsborough County, Florida. Johnson was in the custody of deputy constable T.M. Graves on a charge of petty larceny or attempted rape or both and was being transported from the city jail to the county jail when lynchers shot him to death. "
981,Simon Johnson,Greenville - Madison County - Florida,1948,Florida,"Simon Johnson, who ran a juke joint, was killed in 1948 by constable Albert Oliver Sistrunk in Greenville, Madison County, Florida. Sistrunk and his brother Sam had arrested Johnson on unclear grounds and shot him in the jailhouse yard. Sistrunk was tried for Johnson’s murder and also for the murder of Miles Smith. Trial jury acquitted."
1386,Leroy Johnson,Miami - Miami-Dade County - Florida,1938,Florida,"Leroy Johnson, 24, a filling station employee, was found dead in a canal in 1938 Miami, Florida. Johnson was believed to have drowned when he ran into the canal after being chased by police chief Roy C. Gwinn and patrolman Paul Holt. Police said they pulled Johnson’s car over, after which he fled and stumbled into the canal. "
550,James Jones,Broward County - Florida,1949,Florida,"James Jones, age 26, car mechanic, was killed in 1949 by state game warden Ira Giddens in West Hollywood, Broward County, Florida. After a near-collision between the two men’s cars, Giddens pulled up alongside Jones’s car on the West Dixie Highway and fatally shot him. Trial jury convicted."
1110,William Jones,West Palm Beach - Palm Beach County - Florida,1949,Florida,"William Jones, age 24, died in 1949 of complications from a gunshot wound inflicted by police officer William Barnes in West Palm Beach, Palm Beach County, Florida. Barnes was attempting to arrest Jones on a rape charge and shot Jones in the leg. Jones died days later in the hospital."
407,Granville Langston,Port Saint Joe - Gulf County - Florida,1942,Florida,"Granville Langston (1911-1942), who was about to be inducted into the army, was killed by John Duran (or Duren) in Port St. Joe, Gulf County, Florida. According to a letter to the NAACP from one M.L. Archie, Duran owned a store in a Black neighborhood and was known for his violence against Blacks. The letter alleges that Duran killed Langston."
137,Charles Milton Lewis,Auburndale - Polk County - Florida,1950,Florida,"Charles Milton Lewis, 34, citrus worker, died in 1950 in custody of police officers Hessie T. Lewis and Garland Moore in Polk County, Florida. Lewis was arrested by Lewis and Moore on a charge of drunkenness and put in jail. Lewis was found burning in the jail cell. He was taken to the hospital but died from third degree burns. An FBI investigation stated that Lewis’ clothing had caught fire from a cigarette he was smoking. "
728,Leon Lewis,Miami - Miami-Dade County - Florida,1939,Florida,"Leon Lewis, 29, was killed in 1939 by police officer H. R. Jackson in Miami, Florida. Jackson claimed that he took a gun away from Lewis and shot him as he tried to escape. The officer alleged that Lewis had disregarded a traffic signal and was stopped after a chase of several blocks. Lewis died from the injuries a few days later in a hospital. "
737,Ellis W. Lindsey,Miami - Miami-Dade County - Florida,1948,Florida,"Ellis W. “Peaches” Lindsey, 49, a politician, was killed in 1948 in Miami, Florida. A gunman, who was waiting in Lindsay's car, shot him. Lindsay was a prominent politician and was active in labor unions, lodges, civic groups and churches. At the time Lindsay was involved in a heated political contest involving the offices of sheriff, state attorney and county solicitor. Two days before the murder, Lindsay confided to friends that he had been threatened because “I was for the wrong man.”"
1236,Cyline Louise,West Palm Beach - Palm Beach County - Florida,1942,Florida,
766,Mailford,Florida,,Florida,
878,Red Marks,Broward County - Florida,1947,Florida,"Red Marks, 24, a farmer, might have been lynched in 1947 by a white mob in Broward County, Florida. He was said to have been shot by a mob along with his brother, Tobe Marks, a soldier and Joe Wickerson, a farm hand, according to an affidavit from his father Joe Marks. An investigation by the War Department, however, determined that the statements were unfounded. The War Department concluded, among other things, that the town where the incident happened didn’t exist, there was no military installation named Camp Blanton and there was no soldier named Tobe Marks.

Tobe Marks, 22, a soldier, might have been lynched in 1947 by a white mob in Broward County, Florida. He was said to have been shot by a mob along with his brother, Red Marks and Joe Wickerson, a farm hand, according to an affidavit from his father, Joe Marks. An investigation by the War Department, however, determined that the statements were unfounded. The War Department concluded, among other things, that the town where the incident happened didn’t exist, there was no military installation named Camp Blanton and that there was no soldier named Tobe Marks.

Joe Wickerson, 19, a farm hand, might have been lynched in 1947 by a white mob in Broward County, Florida. Wickerson was said to have been shot by a mob along with Tobe Marks, a soldier and his brother, Red Marks, according to an affidavit from Joe Marks, Red and Tobe’s father. An investigation by the War Department, however, determined that the statements were unfounded. The War Department concluded, among other things, that the town where the incident happened didn’t exist, there was no military installation named Camp Blanton and that there was no soldier named Tobe Marks."
1033,Tobe Marks,Broward County - Florida,1947,Florida,"Red Marks, 24, a farmer, might have been lynched in 1947 by a white mob in Broward County, Florida. He was said to have been shot by a mob along with his brother, Tobe Marks, a soldier and Joe Wickerson, a farm hand, according to an affidavit from his father Joe Marks. An investigation by the War Department, however, determined that the statements were unfounded. The War Department concluded, among other things, that the town where the incident happened didn’t exist, there was no military installation named Camp Blanton and there was no soldier named Tobe Marks.

Tobe Marks, 22, a soldier, might have been lynched in 1947 by a white mob in Broward County, Florida. He was said to have been shot by a mob along with his brother, Red Marks and Joe Wickerson, a farm hand, according to an affidavit from his father, Joe Marks. An investigation by the War Department, however, determined that the statements were unfounded. The War Department concluded, among other things, that the town where the incident happened didn’t exist, there was no military installation named Camp Blanton and that there was no soldier named Tobe Marks.

Joe Wickerson, 19, a farm hand, might have been lynched in 1947 by a white mob in Broward County, Florida. Wickerson was said to have been shot by a mob along with Tobe Marks, a soldier and his brother, Red Marks, according to an affidavit from Joe Marks, Red and Tobe’s father. An investigation by the War Department, however, determined that the statements were unfounded. The War Department concluded, among other things, that the town where the incident happened didn’t exist, there was no military installation named Camp Blanton and that there was no soldier named Tobe Marks."
645,John McCoy,Saint Augustine - Saint Johns County - Florida,1948,Florida,"John McCoy (1900 – 1948) was killed by William Wade in Saint Johns County, Florida. Wade shot McCoy multiple times, claiming self-defense. McCoy had allegedly entered Wade’s store, threatened, and took a gun from Henry McKnight, a Black employee. Wade was arrested. State Attorney Julian C. Calhoun declined to pursue murder charges against Wade."
965,Sam Asking McFadden,Suwannee County - Florida,1945,Florida,"Sam Asking McFadden (1905-1945), a sawmill laborer and WWI veteran, was killed by constable Tom A. Crews in Live Oak, Suwanee County, Florida. For reasons unknown, Crews arrested McFadden and beat him with a pistol and cow whip, forcing McFadden to jump into the Suwannee River, where he drowned. Also involved were Crews’s nephew Lloyd Cribbs and another man named James Barber. State grand jury declined to indict. Federal jury trial convicted. The case is a rare example of federal prosecutorial success during this era."
1065,Walter Merkerson,Canal Point - Palm Beach County - Florida,1938,Florida,"Walter Merkerson was killed in 1938 by O. W. Giddins, a collector of a furniture store in Palm Beach County, Florida. Giddins came to Merkerson’s home to collect money for a bed. A dispute ensued and Giddins shot Merkerson. Merkerson died a few days later at a hospital. Trial jury acquitted. "
813,Nathaniel Miller,Lake City - Columbia County - Florida,1932,Florida,"Nathaniel Miller, age 27, a stove repair person and veteran, was killed in 1932, likely by a mob in Lake City, Columbia County, Florida. NAACP correspondence indicates that Miller’s mother, Lucy Ross, wrote to say that Miller was killed by a mob that was after a different man “but her son being deaf did not understand they were talking to him and he was killed.” "
417,Harriette T. Moore,Mims - Seminole County - Florida,1952,Florida,"Harriette T. Moore, a school teacher, was killed in 1951 by members of the Ku Klux Klan in Seminole County, Florida. A bomb went off under Moore’s bedroom floor, killing her husband and seriously injuring her. Moore died nine days later from the injuries. Moore and her husband were active participants in the early civil rights movement. In 2008, the FBI reopened an investigation into the case, which helped reveal evidence implicating four subjects in the bombing, Earl J. Brooklyn, Tillman H. “Curley” Belvin, Joseph Cox, Edward L. Spivey, all of whom were Klansmen.  "
424,Harry T. Moore,Mims - Seminole County - Florida,1951,Florida,"Harriette T. Moore, a school teacher, was killed in 1951 by members of the Ku Klux Klan in Seminole County, Florida. A bomb went off under Moore’s bedroom floor, killing her husband and seriously injuring her. Moore died nine days later from the injuries. Moore and her husband were active participants in the early civil rights movement. In 2008, the FBI reopened an investigation into the case, which helped reveal evidence implicating four subjects in the bombing, Earl J. Brooklyn, Tillman H. “Curley” Belvin, Joseph Cox, Edward L. Spivey, all of whom were Klansmen.  "
1014,Therese Morgan,Arcadia - DeSoto County - Florida,1933,Florida,"Jessie Strawman, under age 22, domestic laborer, was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. She was killed with Jack Johnson, Leslie Mae Johnson, and Therese Morgan. Strawman had been strangled, as were the other two women. Jack Johnson had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway.

Leslie Mae Johnson (1913-1933), a housekeeper, was killed by unknown person(s) in Arcadia, DeSoto County, Florida. She was killed with her brother Jack Johnson and with Jessie Strawman and Therese Morgan. Johnson had been strangled, as were the other two women. Jack had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway.

Jack Johnson was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. Jackson was killed with his sister Leslie Mae Johnson, Jessie Strawman, and Therese Morgan. The three women were apparently under the age of 22. Johnson had been bludgeoned to death; the women had been strangled. All had been shot in the back of the head. The bodies were found off a main highway.

Therese Morgan, under age 22, was killed by unknown person(s) in 1933 in Arcadia, DeSoto County, Florida. She was killed with Jack Johnson, Leslie Mae Johnson, and Jessie Strawman. Morgan had been strangled, as were the other two women. Jack Johnson had been bludgeoned to death. All had been shot in the back of the head. The bodies were found off a main highway."
509,J. O. Moses,St. Petersburg - Pinellas County - Florida,1937,Florida,"J.O. Moses (1912-1937), a presser, was killed by police officer J.Z. Stanley in St. Petersburg, Pinellas County, Florida. Moses was accused of killing police officers William G. Newberry and James Thornton at a circus. Chief of police D.D. Vaughn told newspapers that Stanley and other officers hunted Moses down and found him at his home, and that Stanley fired when Moses resisted arrest and pulled a gun."
212,David Myrick,Dade City - Pasco County - Florida,1937,Florida,"David Myrick, 29, employee in a beer parlor, was lynched in 1937 or 1938 in Pasco County, Florida. Myrick was found hanging from a tree. In November 1937, Myrick, while working in a bar, allegedly was “friendly” with a white female co-worker. His employer informed Myrick that a white man was going to shoot him. The boss told Myrick that he had arranged to have Myrick taken to Savannah, Georgia for his own protection. Myrick was never seen alive after that.
"
167,Claude Neal,Marianna - Jackson County - Florida,1934,Florida,"Claude Neal, a farm worker, was killed by a mob in 1934 in Jackson County, Florida. Neal was kidnapped in Alabama and transported to Greenwood, Florida, where he was lynched. "
351,Frederick O'Neale,Jacksonville - Duval County - Florida,1937,Florida,"Frederick O’Neale (1921-1937), a schoolboy and Sunday school teacher, was killed by C.N. Robertson in Jacksonville, Duval County, Florida. Robertson was the superintendent of the Jacksonville municipal golf course. He fatally shot O’Neale on the golf course under disputed circumstances. The condition of O’Neale’s body indicated that he may have been tortured before being killed."
844,Paul Orthey,Panama City - Bay County - Florida,1933,Florida,"Paul Orthey, a business owner, was killed in 1933 Bay County, Florida. Orthey was taken to the woods and shot. Orthey was said to have threatened to sue Sheriff Hobbe who had previously shot him. Orthey was seen riding in Hobbe’s car the same day he was found dead."
