ID,Name,Location,YearofDeath,State,CaseAbstract
1004,T. C. Davis,Blanchard - Caddo Parish - Louisiana,1937,Louisiana,"T.C. Davis, age 30, a tenant farmer, was killed in 1937 by Night Marshall Earl Campbell, Louis McDowell, Milton McDowell, and Alton McDowell in Blanchard, Louisiana. Davis was shot in the home of James Dawson on the J.C. Powell plantation during an argument involving Campbell and the McDowells. A trial jury acquitted. Davis’s wife Sylvia filed an unsuccessful civil suit.
"
175,Clifton Dockins,Bunkie - Avoyelles Parish - Louisiana,1946,Louisiana,"Clifton Dockins (a/k/a Cliff Durkin), 63, a sharecropper, was killed in 1946 by Night Policeman Pat Robinson, in Bunkie, Louisiana. According to newspaper accounts, Robinson had been called to investigate a disturbance, and he shot Dockins as Dockins tried to evade arrest.
"
1201,Alfred Adrian Emile,New Orleans - Orleans Parish - Louisiana,1937,Louisiana,"Alfred Adrian Emile (1888-1937), a plasterer, was killed by barkeeper Joseph Sicarelli in New Orleans, Louisiana. Emile was in a barroom brawl with a man named Joseph Smith and allegedly struck Smith with a hatchet. Emile was ejected from the bar. Accounts differ as to whether Sicarelli shot Emile in self-defense, or as Emile was fleeing."
1046,Vinson Ford,Weyanoke - West Feliciana Parish - Louisiana,1948,Louisiana,"Vinson Ford, 15, a farmer, was killed in 1948 by Deputy Sheriff T.H. Martin, Jr., in St. Francisville, Louisiana. The Sheriff’s office claimed that Ford was shot as he was attempting to escape arrest. A DOJ file indicates that the sheriff of West Feliciana County was charged in the fatal shooting."
438,Henry Buddy Freeman,Gretna - Jefferson Parish - Louisiana,1935,Louisiana,"Dave Hart, age 22, was shot and killed in 1935 by deputy sheriffs in a jail in Gretna, Louisiana. Hart and a man named Henry Freeman were being held for alleged attacks on white women. According to newspapers, the jailers claimed that Hart and Freeman had wounded Sheriff Frank Clancy and Deputy John Stewart with a smuggled gun. Newspaper accounts and the NAACP disputed the presence of a gun.

Henry Buddy Freeman, 24, died in 1935, after being shot by deputy sheriffs in a jail in Gretna, Louisiana. Freeman and a man named Dave Hart had been arrested for rape, assault, and robbery. The jailers claimed that Freeman and Hart had wounded Sheriff Frank Clancy and Deputy John Stewart with a smuggled gun. Newspaper accounts and the NAACP disputed the presence of the gun.
"
249,Eddie Garrett,Tangipahoa Parish - Louisiana,1940,Louisiana,"Eddie Garrett, 24, a farm labor, was shot and killed in 1940 in Hammond, Louisiana, it appears  by Dick Cutrer, a police officer. According to newspaper accounts, Garrett and another Black man were accused of killing a white farmer in a robbery and arrested. Garrett was killed after he allegedly escaped. 
"
540,Anthony James Goins,New Orleans - Orleans Parish - Louisiana,1944,Louisiana,"Anthony James Goins, 37, a poultry dealer, was shot and killed in 1944 by Cletus G. Fleming, a police radio dispatcher in New Orleans, Louisiana. According to DOJ records, Goins was alleged to have struck and killed Fleming’s father with his automobile. He was charged with homicide and released on bail. According to newspaper accounts, there were no eyewitnesses to the automobile incident. Fleming was indicted for murder in 1944 and was found not guilty by a jury in 1945.
"
269,Edward Green,Alexandria - Rapides Parish - Louisiana,1944,Louisiana,"Edward Green, 23, an army private, was killed in 1944 by Odell Lachney, a bus driver in Alexandria, Louisiana. Green sat in a section reserved for white people, and when he disembarked the bus, Lachney followed and shot him, according to newspaper accounts. A coroner’s jury cleared the shooter.
"
1200,Samuel Green,New Orleans - Orleans Parish - Louisiana,1938,Louisiana,"Samuel Green, age 14, was killed in 1938 by unknown assailant(s) in New Orleans, Louisiana. Green was playing basketball with friends at a playground when a gang of white boys with rifles and guns came by and threw rocks and bricks at them. The white boys left and then returned, and Green was shot in the side. He died in the hospital."
1291,David Greene,Kentwood - Tangipahoa Parish - Louisiana,1937,Louisiana,"David Greene, age 10, a schoolboy, was killed in 1937 by Wilton McNabb in Kentwood, LA via a gunshot to the head. McNabb pleaded guilty and was sentenced to life imprisonment. After less than four years, his sentence was commuted to time served. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
508,Joseph Leo Hardy,New Iberia - Iberia Parish - Louisiana,1944,Louisiana,"Joseph Leo Hardy died in 1944 after sustaining a beating at the hands of the sheriff and his deputies in New Iberia, Louisiana. Hardy was an NAACP organizer. Parish officials objected to the chapter’s efforts to start a welding school for African Americans with federal funds. They forced the school to close its doors. The sheriff detained Hardy and a teacher from the school; the two were severely beaten by his deputies and told to leave town. Hardy and others packed their families up and left town. Hardy’s family associated his death, shortly after the incident, with the beating he received at the hands of the sheriff. "
202,Dave Hart,Gretna - Jefferson Parish - Louisiana,1935,Louisiana,"Dave Hart, age 22, was shot and killed in 1935 by deputy sheriffs in a jail in Gretna, Louisiana. Hart and a man named Henry Freeman were being held for alleged attacks on white women. According to newspapers, the jailers claimed that Hart and Freeman had wounded Sheriff Frank Clancy and Deputy John Stewart with a smuggled gun. Newspaper accounts and the NAACP disputed the presence of a gun.

Henry Buddy Freeman, 24, died in 1935, after being shot by deputy sheriffs in a jail in Gretna, Louisiana. Freeman and a man named Dave Hart had been arrested for rape, assault, and robbery. The jailers claimed that Freeman and Hart had wounded Sheriff Frank Clancy and Deputy John Stewart with a smuggled gun. Newspaper accounts and the NAACP disputed the presence of the gun.
"
442,Henry Hauser,New Orleans - Orleans Parish - Louisiana,1944,Louisiana,"Henry Hauser (1909-1944) was killed by police officers in New Orleans, Louisiana. He was in custody of the Seventh Precinct Police on a nuisance charge, according to newspaper accounts. The state declined to prosecute, finding the facts “too weak to warrant prosecution,” according to the DOJ file."
1127,William House,Wisner - Franklin Parish - Louisiana,1932,Louisiana,"William House, age 20, a farm hand, was killed in 1932 by a lynch mob in Franklin Parish, Louisiana. House had been arrested for “insulting” two white women. As Wisner Marshal Bob Graham was taking House to court, the mob snatched House and shot and hanged him.
"
859,R. D. Howard,West Carroll Parish - Louisiana,1943,Louisiana,"R.D. Howard (1910-1943), a farmer, was killed, likely by Deputy Sheriff Newton, in Oak Grove, Louisiana. R.D. Howard had been arrested by Newton and Deputy Sheriff Williams for stealing and selling a cow that belonged to plantation owner W.K. Howard. Witnesses claimed that, during the course of the arrest, R.D. Howard got ahold of Newton’s gun and injured Williams, and then later escaped from the deputy sheriffs’ car, at which point he was shot in the neck. Present at the shooting were Newton and a witness named Walter Barnett.
"
320,Fell Jenkins,Claiborne Parish - Louisiana,1933,Louisiana,"Fell Jenkins, 20, a farmer, died of wounds, apparently from a lynching, in 1933 in Homer, Louisiana. According to newspaper accounts, Jenkins was whipped by three white men: Clyde Carter, Tommie Sanders, and Luther Gardner. According to an NAACP file, Jenkins was lynched not by just three men, but by a mob.
"
783,Mack Jiles,Gretna - Jefferson Parish - Louisiana,1940,Louisiana,"Mack Jiles, 28, a laborer, died in 1936, killed by Chief of Police Beauregard Miller in Gretna, Louisiana. Miller claimed that he arrested Jiles for burglarizing his home, and that when Jiles tried to escape from jail, Miller shot him in the head. 
"
996,Stephen Johnson,Crown Point - Jefferson Parish - Louisiana,1946,Louisiana,"Stephen Johnson (1897-1946), a moss picker, was killed likely by game warden Joseph Builliot, Abel Danos, Antoine Danos, and Paul Savoire in Crown Point, Louisiana. An altercation occurred between Johnson and Builliot. A witness, John Gustave, saw Builliot, Abel and Antoine Danos, and Savoire go into the woods looking for Johnson, and then heard gunshots. Two days later, Johnson’s body was found floating in the Jefferson Parish bayou.
"
1299,Frank Johnson,New Orleans - Orleans Parish - Louisiana,1944,Louisiana,"Frank Johnson, age 17, a peddler, died in 1944, from complications following a gunshot wound to his left abdomen in New Orleans, Louisiana. He was allegedly shot by George Zimmerman sometime on or before July 8, 1944, while selling produce from a wagon with James Collins. Leon Bernard was also a witness. 
"
42,Alvin H. Jones,Saint Landry Parish - Louisiana,1951,Louisiana,"Alvin H. Jones and three other Black men were beaten in 1950 in St. Landry Parish, Louisiana. The men were beaten when they attempted to register to vote."
75,Bennie Jones,Shreveport - Caddo Parish - Louisiana,1933,Louisiana,"Mrs. Bennie Jones, 33, a domestic worker, was shot to death in 1933 by Frank Fulco in Shreveport. She was on her way home from church with her 14-year-old niece.  Claiming the teenaged girl bumped him on the sidewalk, Fulco pushed the girl to the ground.  Her aunt protested, in response to which Fulco stated “what business is it of yours?” and then shot Jones and fled from the scene.  Fulco would later claim Mrs. Jones advanced on him with a knife and, as he sought to protect himself, his firearm accidentally discharged.  A grand jury was convened but declined to indict Fulco. 
"
314,Eugene Jones,Gretna - Jefferson Parish - Louisiana,1949,Louisiana,"Eugene Jones (1907-1949), a construction worker and veteran, was killed in police custody in Gretna, Louisiana. According to newspaper accounts, the police claimed they arrested Jones for selling marijuana. The arresting officers were Lt. Joseph Maes and Patrolman Jules Martin. Jones’s widow said that police had brutally beaten her husband multiple times before they finally took him off to jail, where he died.
"
624,John C. Jones,Minden - Webster Parish - Louisiana,1946,Louisiana,"John C. Jones (1915-1946), an oil refinery worker and WWII veteran, was kidnapped from a jail cell and beaten to death by a group of men in Webster Parish, Louisiana. Jones and his cousin Albert Harris, Jr., were accused of peering into a white woman’s house through the window.  They were arrested and taken to jail, then kidnapped, taken to a nearby bayou, beaten, and left for dead.  Harris survived but Jones did not.  The DOJ pursued a criminal jury trial against the assailants.  The jury acquitted the men. 
"
138,Charles Nolan Joseph,Hammond - Tangipahoa Parish - Louisiana,1947,Louisiana,"Charles Nolan Joseph, 1916-1947, a laborer, was allegedly killed by Marshall Victor Anderson in Hammond, Louisiana. According to case records, Anderson arrested Joseph at a night club and beat him to death in jail. The DOJ investigated and closed the case.
"
830,Ocie Jugger,Gretna - Jefferson Parish - Louisiana,1949,Louisiana,"Ocie Jugger, 25, is presumed to have died in 1949 in Gretna, Louisiana. Jugger and Paul Washington, 23, were convicted of aggravated rape in November 1948 and sentenced to death. The verdict was appealed. In December 1949, Jugger either escaped from the Gretna jail or was disappeared. Civil rights organizations hypothesized that he was murdered.
"
57,Arthur Keels Jr.,Winnfield - Winn Parish - Louisiana,1946,Louisiana,"Arthur Keels, Jr., (1922-1946), a laborer and veteran, was allegedly shot and killed by City Policeman Lambert Stroud in Winnfield, Louisiana. According to newspaper accounts, Stroud and City Policeman C.O. Barnes were called to a neighborhood disturbance and had a violent encounter with Keels, whom they claimed had attacked them. According to the death certificate, Keels died of gunshot wounds.
"
1155,Willie Keys,Mansfield - De Soto Parish - Louisiana,1940,Louisiana,"Willie Keys, age 39, a foreman, was killed in 1940 by a mob in Mansfield, DeSoto Parish, Louisiana. Keys was arrested by Sheriff J.J. McFatter after an argument with Murray Calhoun, a white foreman. The mob, possibly organized by Calhoun, seized Keys from jail and beat him to death. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
1023,Thomas L. Knighton,Pineville - Rapides Parish - Louisiana,1941,Louisiana,"Thomas Knighton (1919-1941), a school truck driver, was killed by an unnamed highway officer in Pineville, Rapides Parish, Louisiana. The death certificate lists pneumonia as the cause of death, but also notes significant head injuries.
"
1306,Owen Lang,Iberville Parish - Louisiana,1950,Louisiana,"Owen Lang (1907 – 1950) was found dead after he went with Nathional Brown on a hunting trip on December 30, 1950 in Iberville Parish, Louisiana. A coroner determined that the cause of death for both men was “accidental drowning,” according to newspaper accounts. But an alternative account was to the effect that two men had gone deer hunting with some white men and were killed. Newspaper accounts noted that the bodies of Brown and Lang showed signs of having been shot and beaten to death.

Nathional Brown, a 36-year-old mill worker, was found dead after he went with Owen Lang on a hunting trip on December 30, 1950 in Iberville Parish, Louisiana. A coroner determined that the cause of death for both men was “accidental drowning,” according to newspaper accounts. But an alternative account was to the effect that two men had gone deer hunting with some white men and were killed. Newspaper accounts noted that the bodies of Brown and Lang showed signs of having been shot and beaten to death."
763,Mack Leslie,Cherry Ridge (historical) - Union Parish - Louisiana,1933,Louisiana,"Mack Lesley (1885-1933), a farmer, was killed by Deputy O. McElroy and Deputy Raymond Meeks in Farmville, Louisiana. Lesley was accused of being the secretary of a secret organization that was planning an uprising of Black citizens. Sheriff Pat Murphy claimed that he wanted to prevent Lesley’s lynching, so he sent deputies McElroy and Meeks to arrest him, and when Lesley resisted and appeared to reach for a weapon, the deputies shot him.
"
1309,Willie Levy,New Orleans - Orleans Parish - Louisiana,1937,Louisiana,"Willie Levy, 35, a laborer, was allegedly shot and killed in an argument in a saloon in New Orleans, Louisiana, according to a newspaper account. Police charged Charles Licicero, a white dock worker, in Levy’s murder. 
"
837,Oscar Livingston,Pointe à la Hache - Plaquemines Parish - Louisiana,1931,Louisiana,"Oscar Livingston, 22, died in 1931 after he was shot by a mob of masked men in New Orleans, Louisiana, according to newspaper accounts. Livingston was accused of attacking a white girl and was in jail when he was kidnapped and killed by the mob, according to newspaper accounts. 
"
683,L. C. Lloyd,Tangipahoa Parish - Louisiana,1949,Louisiana,"L.C. Lloyd, 32, a laborer, died in 1949 of a broken neck in an Amite, Louisiana, jail. Lloyd had been accused of raping a white woman. He was indicted by a grand jury of aggravated rape and arrested in Forrest City, Arkansas. He was convicted and sentenced to death by electric chair. Instead, he was found dead in his jail cell with a broken neck. The coroner deemed it suicide."
1203,Nelson McAlpin,Caddo Parish - Louisiana,1941,Louisiana,"Nelse McAlpin (1917-1941), a sawmill worker, was murdered, possibly by a lynch mob, near Greenwood, Louisiana. McAlpin's body was found hanging on a wire fence by the highway. Police believed he died from a blow to the head in Texas and his body taken over the state line. Some half-dozen Black men were arrested for the murder; at least five or released for lack of evidence. "
427,Hattie McCray,New Orleans - Orleans Parish - Louisiana,1930,Louisiana,"Hattie McCray, 14, a dishwasher, was killed in 1930 by Patrolman Charles Guerand in New Orleans, Louisiana. Guerand came to the restaurant and pressured McCray for sex, then shot her in the head when she refused. Trial jury convicted. Guerand escaped the death penalty by being declared insane. He was incarcerated in an asylum and later pled guilty to manslaughter. He was released in 1938."
706,Leman McDaniel,Shreveport - Caddo Parish - Louisiana,1931,Louisiana,"Leman McDaniel (1896-1931), a grocer and/or truck driver, was killed as a result of a raid by police officers Lee Allen Williams, Teddy Williams, and S.A. Jones in Shreveport, Louisiana. The three officers raided McDaniel’s grocery store. Two—Lee Allen Williams and Teddy Williams—were killed during the raid. McDaniel was injured and hospitalized and died before a lynch mob got to him.
"
1223,Levi McDaniel,New Orleans - Orleans Parish - Louisiana,1942,Louisiana,"Levi McDaniel, age 23, was killed in 1942 by Police Detective Charles Mellen in New Orleans, Louisiana. McDaniel had been charged with attacking a white woman. He was in handcuffs when Mellen shot him. The union, Transport Workers of America demanded that authorities investigate McDaniel’s murder.
"
47,Andrew McLeod,Bastrop - Morehouse Parish - Louisiana,1934,Louisiana,"Andrew McLeod, age 26, a farmer, was killed in 1934 at the hands of a mob in Bastrop, Morehouse County, Louisiana. According to newspaper accounts, McCloud was in jail after allegedly confessing to attempting to attack a white woman. A mob dragged him out, cut his throat, and hanged him. The sheriff was J. Fred Carpenter, and the district attorney was Frank W. Hawthorne. An essay on this case, researched and authored by a CRRJ student, is available on request."
1316,Morris Miller,Plaquemines Parish - Louisiana,1938,Louisiana,"Morris Miller was allegedly killed in 1938 by unknown white men in Plaquemine Parish, Louisiana. His body was found with gunshot wounds in the Mississippi River. 
"
643,John Lester Mitchell,Opelousas - Saint Landry Parish - Louisiana,1951,Louisiana,"John Lester Mitchell (1918-1951), a carpenter and WWII veteran, was shot and killed by Deputy Sheriff David Lanclos in St. Landry Parish, Louisiana, because, according to newspaper accounts,  he was rowdy and disorderly. Mitchell had previously filed suit in federal court to register as a voter, according to DOJ records. Lanclos was cleared by a coroner’s jury, according to newspaper accounts.
"
349,Fred Moore,Labadieville - Assumption Parish - Louisiana,1933,Louisiana,"Fred Moore, age 16, a farm hand, was killed in 1933 by a lynch mob in Assumption Parish, Louisiana. Sheriff Lezine H. Himel arrested Moore for the rape and murder of Anna Mae LaRose, a white teen, and jailed him. Deputy Able Landry gave the jail keys to the mob. After his death Moore’s parents, Louis Moore and Lily Eliska Moore, filed a civil suit against Himel and his insurer. A jury found Himel liable and awarded damages. The insurance company settled.
"
1318,Wilson Moran,Caddo Parish - Louisiana,1941,Louisiana,"Wilson Moran (1910 – 1941) died in police custody in Caddo Parish, Louisiana. While it was reported that Moran died from an edema of the brain, an investigation by the New Orleans Press Club found that he was beaten to death by city police and then placed in jail.
"
284,Elijah Myles,New Orleans - Orleans Parish - Louisiana,1947,Louisiana,"Elijah Myles (1926-1947), a rubbish collector, was killed by Ferdinand Mohr, a city dump foreman, in New Orleans, Louisiana. According to newspaper accounts, Mohr claimed that he shot Myles in self defense, though a police pathology report determined that Myles was shot from behind.  It was reported that Myles had refused to pay a kickback in a junk-yard racket. Mohr was cleared by a grand jury.
"
818,Nelson Nash,Ringgold - Bienville Parish - Louisiana,1933,Louisiana,"Nelson Nash, 24 years old, died in 1933 at the hands of a lynch mob in Ringgold, Louisiana. It was claimed that Nash confessed to beating to death a cashier at the Ringgold Bank. He was seized by a posse of 500 men. His body was found riddled with bullets. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
1322,James Oliver,New Orleans - Orleans Parish - Louisiana,1938,Louisiana,"James Oliver, 29, a laborer, was killed in 1938 by Manuel Paternostro in New Orleans, Louisiana. Oliver went into the bar owned by Paternostro’s father to purchase some beer when he allegedly got into a fight with and was shot by Paternostro. Oliver died later at a hospital. Paternostro was released from jail; the District Attorney declined to prosecute.
"
1163,Willie Osborn,Lake Providence - East Carroll Parish - Louisiana,1944,Louisiana,"Willie Osborn (1925-1944), a U.S. soldier, was killed by night marshal John Sullivan in Lake Providence, Louisiana. Osborn was home on furlough and standing outside a show when Sullivan shoved him and later returned to find Osborn and shoot him to death.
"
406,Grafton Page,Bethany - Caddo Parish - Louisiana,1934,Louisiana,"Grafton Page, 30, a worker for a gas distributing system, was allegedly beaten to death in 1934, by “members of his own race” in Caddo Parish, Louisiana. Page was alleged to have insulted a Black girl who had been out riding with him, according to NAACP files. Deputy Sheriff W.G. Frye reported that he would make “no effort to locate the lynchers,” according to newspaper accounts.
"
164,Clarence Price,Shreveport - Caddo Parish - Louisiana,1943,Louisiana,"Clarence Price, age 20, was killed in 1943 by Police Officer Giglio in Shreveport, Louisiana. Giglio and Police Officer Mosley were responding to a call of a prowler. They saw Price in the vicinity, chased him, and shot him.
"
1167,Willie Racket,Amite - Tangipahoa Parish - Louisiana,1946,Louisiana,"Willie Racket (1900-1946), owner of a taxicab company, was killed by members of the Lee family in Tangipahoa Parish, Louisiana. The Lee family had been unsuccessful in building their own taxicab business, and started threatening Racket. Minutes after Racket sought protection from the sheriff’s office, members of the Lee family shot him to death as he waited for a cab fare. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
1328,Eli Rhines,Calcasieu Parish - Louisiana,1942,Louisiana,"Eli Rhines, (1919 – 1942), a railroad worker, died in Calcasieu Parish, Louisiana. The death certificate indicated Rhines's neck and right jaw were fractured.  However it listed the cause of death as an accident."
108,C. D. Richardson,Baton Rouge - East Baton Rouge Parish - Louisiana,1948,Louisiana,"C.D. Richardson, 1914-1948, who once worked at a filling station, was allegedly beaten to death by State Trooper S.T. Brister in Baton Rouge, Louisiana. According to newspaper accounts, Richardson was a convict trusty (a prisoner released from the penitentiary to perform labor at state police headquarters). Sheriff Bryan Clemmons and District Attorney Rufus D. Hayes claimed that Richardson and State Trooper S.T. Brister got into a violent altercation, and Brister beat him. Richardson died of a fractured skull. A jury cleared Brister of manslaughter charges.
"
923,Robert Richardson,West Feliciana Parish - Louisiana,1933,Louisiana,"Robert Richardson, possibly age 19, a farmhand, died in 1933 at the hands of a lynch mob headed by the sheriff in Baton Rouge, Louisiana. Richardson was charged with annoying a white woman and was shot to death as he tried to flee. The date of death on the death certificate is January 26, 1933, but newspaper accounts say he was lynched on February 2, 1933.
"
1081,Wilbert Robinson,East Feliciana Parish - Louisiana,1949,Louisiana,"Wilbert Robinson, 24, a mechanic and veteran, was killed in 1949 by Sheriff George Freeman in East Feliciana Parish, Louisiana. Freeman was responding to an automobile accident when he had an altercation with Robinson. One witness stated that Freeman was infuriated because when he told everyone to step back, Robertson replied ""O.K boss,” which Freeman considered to be flippant. 
"
