ID,Name,Location,YearofDeath,State,CaseAbstract
109,Leonard Butler,Edgewater - Jefferson County - Alabama,1948,Alabama,"Leonard Butler (a/k/a Captain Leonard Butler), age 53, a miner and a pastor, was killed in 1948 by two police deputies employed by the Tennessee Coal, Iron, and Railroad Company in Jefferson County, Alabama who stopped Butler to question him on his way to the mines. The motive for the killing was that Butler had harassed a white teenager and, when questioned, pulled a gun on the company’s deputies. An alternative motive involved the fact that Butler was a leader in the local United Mine Workers Union. Three thousand miners went out on a wildcat strike to protest Butler’s killing. Butler’s widow was awarded $10,000 in a wrongful death suit. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
1128,Willie B. Carlisle,Lafayette - Chambers County - Alabama,1950,Alabama,"Willie B. Carlisle, 18, a service station employee, was killed in 1950 by two police officers, Doyle Mitcham and James R. Clark, in Lafayette, Alabama. Mitcham and Clark beat Carlisle to death with a rubber hose after they accused him of letting air out of a police car tire. Grand jury indicted. An essay on this case, researched and authored by a CRRJ student, is available on request."
30,Alfred Carter Jr.,Birmingham - Jefferson County - Alabama,1951,Alabama,"Alfred Carter Jr. (1915?-1951), a laborer for the Birmingham Gas Co., was killed by Officer Q.R. Trott in Montgomery, Alabama. Trott claimed that he and another officer were trying to pull Carter over for speeding, that Carter fled and then violently resisted arrest. Trott shot Carter, who died the next day.
"
957,Russell Charlie,Vredenburgh - Monroe County - Alabama,1954,Alabama,"Russell Charlie (1907 - 1954), a saw mill worker, was killed in Monroe County, Alabama. Charlie’s body was discovered near a railroad track. A rubber strap cut from an automobile tire tube was found near the body. A toxicologist concluded that the death was a suicide. However, an informant, Jesse P. Turpin told the FBI that Charlie had been killed by several men, one of whom was reported to be a law enforcement officer.  It was said that Charlie was behind on a debt owed to one or more of the men. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
1552,Percy Charlie,Birmingham - Jefferson County - Alabama,1939,Alabama,"Percy Charlie, age 32, was killed in 1939 by Deputy Sheriff C.B. Jones in Birmingham, Alabama. Jones claimed he and Deputy Milton Ferguson were in a car when Charlie drove a truck into them, that Charlie resisted arrest, and he shot him. On March 14, 1939, Charlie’s body was found in a ditch behind a garage.
"
593,Jesse Cobb,Montgomery - Montgomery County - Alabama,1941,Alabama,"Jessie Cobb (1917 - 1941), a café employee, was killed by Detective Sergeant John Holland in 1941 in Montgomery, Alabama. A Black man reported to Holland that Cobb and a friend had threatened him with a knife. When the officer approached Cobb and his friend on the street, an altercation ensued, and Holland was injured with his own gun. Holland shot Cobb three times. Cobb was said to have fled; he was found dead in a nearby house. Holland was indefinitely suspended from the police force for “unnecessary brutality” a year later.
"
743,Lonnie Roudolph Cobb,Tarrant - Jefferson County - Alabama,1949,Alabama,"Lonnie Roudolph Cobb (1927 - 1949), a navy veteran, was killed by police officer W. H. Barrow in Jefferson County, Alabama. Barrow claimed that Cobb was caught in a jewelry store and was trying to escape arrest. The officer shot Cobb in the head, killing him.
"
1501,Collin Coleman,Birmingham - Jefferson County - Alabama,1952,Alabama,"Collin Coleman, 38, an employee of Farrel-Birmingham Company Inc. and a veteran, was shot and killed in 1952 by J.W. Watkins and J.L. Jordan, both police officers, in Birmingham, Alabama.
"
53,Arthur Collins,Dothan - Houston County - Alabama,1950,Alabama,"Arthur Collins, age 37, a WWII veteran, was killed in 1950 by Highway Patrol Sergeant W. A. Norris in Dothan, Alabama. Collins, who was possibly suffering from mental illness, was allegedly terrorizing his family and neighborhood with a rifle. During a stand-off with numerous police officers, Collins was shot in the head by Norris.
"
1159,Willie Lee Cooper,Monroeville - Monroe County - Alabama,1943,Alabama,"Willie Lee Cooper (1908 - 1943), a garage mechanic, was killed by Wilbur Owens, Edward Owens, and one Dr. Eddins in Monroe County, Alabama. Cooper worked for the Owens brothers at the Owens Truck and Tractor Company.  Cooper missed a day or two of work because he had gone to visit his mother, who was ill.  Accompanied by the sheriff, Ernest E. Nicholas, the Owens brothers went to Cooper’s home several times.  When they finally found him, they asked where he had been.  He explained he had visited his mother, to which they replied “you won’t do it again.”  The men beat him so severely that he died the following morning. Federal authorities declined to investigate, and it is unclear what if any state or local legal proceedings ensued.
"
241,Ed Craig,Bessemer - Jefferson County - Alabama,1949,Alabama,"Ed Craig, 71, a yard worker, was shot and killed in 1949 by police officer John P. Helton in Jefferson County, Alabama. Also present was police officer Quinton H. Barnes. Police claimed that Craig was standing on the porch of his white neighbor’s home, that Craig was holding a shotgun, and that he refused to drop the shotgun when ordered to do so. A witness named Emmett Ray initially disputed that the police had issued warnings to drop the shotgun. Ray later recanted his statement. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
230,Douglas Crawford,Camden - Wilcox County - Alabama,1944,Alabama,"Douglas Crawford, (1915?-1944), according to reports made to the NAACP, was killed by a lynch mob in Camden, Wilcox County Alabama. Crawford and another man named Montgomery were abducted from a car by a gang of white men. Montgomery was beaten senseless. Crawford’s body was found with a rope around the neck and signs of having been dragged.
"
219,Dennis Cross,Tuscaloosa - Tuscaloosa County - Alabama,1933,Alabama,"Dennis Cross, about 49, a store worker, was killed by a lynch mob in 1933 in Tuscaloosa, Alabama. Cross, who was physically disabled—he suffered from paralysis—had been arrested for assaulting a woman. A mob of men kidnapped him from the authorities and shot him to death.
"
1524,James Crowley,Birmingham - Jefferson County - Alabama,1948,Alabama,"James Crowley, age 33, was killed in 1948 by Birmingham Police Officers W.A. Wallace and U.C. Demedicis.  The death was ruled a justifiable homicide.
"
999,Susie Dandridge,Birmingham - Jefferson County - Alabama,1949,Alabama,"Walter West Dandridge, 32, a farm worker, was killed in 1949 by police officers in Birmingham, Alabama. Police officers went to the Dandridge home to investigate an illegal lottery business. Dandridge, his mother and brothers objected to the invasion of their home. Officers then shot the mother and sons, killing Walter Dandridge and his mother and injuring the other two. 

Susie Dandridge, 60, a farm worker, was killed in 1949 by police officers in Birmingham, Alabama. Police officers went to the Dandridge home to investigate an alleged illegal lottery. Dandridge and her three sons objected to the invasion of their home. Officers then shot the mother and sons, killing Dandridge’s son Walter and injuring the other two. Dandridge died from injuries the following month.
"
1059,Walter West Dandridge,Birmingham - Jefferson County - Alabama,1949,Alabama,"Walter West Dandridge, 32, a farm worker, was killed in 1949 by police officers in Birmingham, Alabama. Police officers went to the Dandridge home to investigate an illegal lottery business. Dandridge, his mother and brothers objected to the invasion of their home. Officers then shot the mother and sons, killing Walter Dandridge and his mother and injuring the other two. 

Susie Dandridge, 60, a farm worker, was killed in 1949 by police officers in Birmingham, Alabama. Police officers went to the Dandridge home to investigate an alleged illegal lottery. Dandridge and her three sons objected to the invasion of their home. Officers then shot the mother and sons, killing Dandridge’s son Walter and injuring the other two. Dandridge died from injuries the following month.
"
1135,William M. Daniel,Westfield - Jefferson County - Alabama,1946,Alabama,"William Daniels (1925 – 1946), a coal miner and WWII veteran, was killed in Westfield, Alabama by Walter Vanderford, a private guard for the Tennessee Coal and Iron Railroad Company (“TCI”). Daniels was Christmas shopping with his new wife at the company store when a white woman, an employee, complained Daniels had insulted her. Called to the scene by the manager of the store, Vanderford confronted and then shot Daniels. A coroner returned a finding of justifiable homicide. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
258,Edna Davis,Birmingham - Jefferson County - Alabama,1932,Alabama,"Edna Davis, age 21, was killed in 1932 by police officers Charles Norrell and John W. Allen and detective J.T. Moser in Birmingham, Alabama. Police claimed that they were investigating a burglary and that they shot Davis as she resisted arrest.
"
871,Rayfield D. Davis,Mobile - Mobile County - Alabama,1948,Alabama,"Rayfield D. Davis (1903 – 1948), a civilian employee at the Brookley Air Force Base, was killed by Horace H. Miller in Mobile, Alabama. Miller, a mechanic who also worked at the base, beat Davis to death in a dispute over racial equality.  The two men were riding a bus in Mobile when the quarrel occurred.  Miller appeared in state court in connection with the incident, but was never tried. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
1099,William Davis,Marion Junction - Dallas County - Alabama,1943,Alabama,"William Davis, 38, a tenant farmer, was killed in 1943 by Posseman John Cross in Dallas County, Alabama. Cross mistook Davis for a suspect accused of robbing and handcuffing Sheriff J. C. Griffin to a tree. He claimed Davis failed to stop at his command."
1571,Willie Davis,Birmingham - Jefferson County - Alabama,1942,Alabama,"Willie Davis (1925-1942) was shot and killed in Birmingham, Alabama by Detective Grover Gilliland. Also present was Detective Henry Weir.  The detectives went to a house where Davis was, seeking an escaped prisoner.  They claimed Davis, then age 17,  came after them when they entered the home.
"
426,Hattie Debardelaben,Mulberry - Autauga County - Alabama,1945,Alabama,"Hattie Debardelaben, 46, a farmer, was killed in 1945 by Deputy Clyde White and federal officers John Barrenbrugge, J. C. Moseley, L. O. Smith in Autauga County, Alabama. During a warrantless search of her home for illegal whiskey, the officers beat and arrested Debardelaben and her son. On the way to the Prattville County jail, Debardelaben died from her injuries. 
"
809,Corinne Dial,Emelle - Sumter County - Alabama,1930,Alabama,"Corrine Dial, age 35, was killed in 1930 by a white mob near the Mississippi / Alabama border. An incident involving a white man named Clarence Boyd and the Robinson family of Emelle, Alabama, exploded into the Emelle Massacre of July 4th and 5th, 1930, in which hundreds of whites from Mississippi and Alabama went on a spree terrorizing Black residents in their homes and cars. Dial was in a car with her husband and three others when a mob opened fire, killing her. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
793,Mitchell Dunklin,Pleasant Hill - Dallas County - Alabama,1944,Alabama,"Mitchell Dunklin (1922 - 1944), a veteran and a farmer, was killed by Sheriff Otto Morror (and a group of white men in Pleasant Hill, Lowndes County, Alabama. After killing Dunklin, Morror and the group went to the Dunklin house, beat his parents and threatened to kill them if they told anyone about the murder. It was unclear what the motive for the killing was.
"
243,Ed Edwards,Birmingham - Jefferson County - Alabama,1931,Alabama,"Ed Edwards, age 19, died in 1931 in an incident triggered by vigilantes in Birmingham, Alabama. Following the murder of “Birmingham society girl” Augusta Williams, age 22, a group of three white men went on a shooting spree targeting Black men riding a train. By one account, Edwards was killed by a gunshot wound to the head. According to Dr. James A. Collins, the county physician, he died of a head injury from falling off the train.
"
653,John Wesley Edwards,Brighton - Jefferson County - Alabama,1949,Alabama,"John Wesley Edwards, 21, was killed in 1949 by police officer Melvin Little in Birmingham, Alabama. Police officers said they were arresting Edwards in connection with the fatal shooting of Eddie Williams, a Black man, at a dance hall. Officer Little shot John Evans in the neck and chest, killing him. A coroner returned a finding of justifiable homicide. 
"
1545,Leonard Stack English,Birmingham - Jefferson County - Alabama,1944,Alabama,"Leonard English (1912-1944), a janitor and veteran, was killed by H.G. Odom (perhaps Homer Garland Odom) in Birmingham, Alabama. English died of a gunshot wound to the abdomen. Police responding to the scene were J.S. Hendricks, F.J. Arnold, J.R. Norrell, and C.L. Pierce.
"
682,Knox Fail,Birmingham - Jefferson County - Alabama,1943,Alabama,"Knox Fail (1905 - 1943), a saw mill worker, was killed by police officers in Birmingham, Alabama.  Involved were  J. E. McDonald, J. A. Hale, and H. P. Williams and Private Peter Paul Szntiar, Jr. Police claimed that officer McDonald was attempting to arrest Fail on a complaint by a white woman that Fail had entered a white women’s restroom. Fail allegedly opened fire, hitting McDonald. The officer handed his gun to Private Szntiar, a bystander, who then shot Fail. Shortly after, officers Hale and Williams arrived at the scene and also fired shots at the victim. Fail died in a hospital shortly after arrival. A coroner returned a finding of justifiable homicide.
"
266,Edward Ford,Birmingham - Jefferson County - Alabama,1951,Alabama,"Edward Ford, age 43, was killed in 1951 by patrolmen H.C. Barron and A.B. Cox in Birmingham, Alabama. Police claimed that they caught him robbing a filling station and shot him when he tried to flee. "
1139,Willie Foster,Selma - Dallas County - Alabama,1935,Alabama,"Willie Foster, an organizer for International Labor Defense, died in 1935 in Selma, Alabama. Foster was an organizer for the International Labor Defense. He was investigating the arrest of members of the Sharecroppers Union in a strike of cotton pickers when he was arrested, kidnapped from jail, and killed. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
786,McKinley Fox,Clarke County - Alabama,1937,Alabama,"McKinley Fox, 25, a station hand, was killed in 1937 in Glendon, Clarke County, Alabama. Fox's mutilated body was found on the railroad tracks. White men had threatened Fox.  According to statements given to NAACP investigator John.L. LeFlore, the assailants killed Fox because he used profanity, and he scolded black people for being afraid of whites.  The NAACP launched an investigation into the killing but it was dropped because of insufficient evidence.   Potential witnesses were too afraid to provide statements. 
"
439,Henry Gardner,Hayneville - Lowndes County - Alabama,1948,Alabama,"Henry Gardner, 29, a farmer, was found dead in 1948 on a highway near Hayneville, Lowndes County, Alabama. He had suffered a fractured skull and other injuries. Gardner had left his farm the day before with two women. He was seen in a juke joint known as the Race Track later that night. There were accounts to the effect that he had been killed and left for dead. 
"
208,David Garrett,Birmingham - Jefferson County - Alabama,1953,Alabama,"David Garrett, 27, a coal miner, was killed in 1953 by police officer R.G. Luttrell in Birmingham, Jefferson County, Alabama. Police claimed that Luttrell was driving a police patrol wagon when it was rear-ended by a car driven by Garrett. Luttrell successfully chased down the car and tried to arrest Garrett. When Garrett allegedly pulled a knife, Luttrell shot him. 
"
52,Archie Lee Gilder,Birmingham - Jefferson County - Alabama,1952,Alabama,"Archie Lee Gilder (1924?-1952), construction laborer, was killed by police officers R.E. Reid and J.E. LeGrand in Birmingham, Alabama. The officers were responding to a complaint of a prowler at a duplex apartment. The officers claimed that shot Gilder when he tried to flee.
"
250,Eddie Gildersleeve,Pine Hill - Wilcox County - Alabama,1940,Alabama,"Eddie Gildersleeve (1881-1940), a farmer, blacksmith, and landowner, was killed by a sheriff in Wilcox County, Alabama. Gildersleeve had stopped at a gas station to fill up his car. The hose from the gas tank got caught on his bumper, and before he realized it, he had broken the hose. He apologized and offered to pay for the damage. Perhaps egged on by several drunken white men hanging around the station, the sheriff shot Gildersleeve. Gildersleeve was rushed to the hospital, where he died.
"
191,Dan Goins,Russellville - Franklin County - Alabama,1951,Alabama,"Dan Goins, 34, a laborer, was killed in 1951 by patrolman Floyd Smith in Russellville, Franklin County, Alabama. Police claimed that Smith and patrolman C.G. Ayers were patrolling a downtown business district when Goins stepped out of a dark alley and hit Ayers on the head, injuring him, and that Smith shot Goins as Goins fled.
"
440,Henry Gordon,Springville - Saint Clair County - Alabama,1949,Alabama,"Henry Gordon (1929 - 1949), a WWII veteran who was serving a prison sentence, was killed by R. J. Croft, a prison guard, in Etowah County, Alabama. Gordon allegedly attacked Croft with a grass blade while working with a road crew at the prison camp. Croft fired three times, killing Gordon.
"
864,Ralph Gray,Camp Hill - Tallapoosa County - Alabama,1931,Alabama,"Ralph Gray (1881 - 1931), a member of the sharecropper’s union and himself a sharecropper, was killed by Sheriff Kyle Young, Deputy Sheriff A. J. Thompson and a posse in Tallapoosa County, Alabama. Police officers went to break up a sharecroppers union’s meeting where Gray was on picket duty.  A gun battle ensued, the sheriff shot, and Gray left on the road.  He was taken home and in his bed when a posse broke into his house and shot him to death.  A number of Black men were criminally charged with assault with intent to murder in connection with these events. No whites were charged.
"
1256,Charlie Grays,Barbour County - Alabama,1939,Alabama,"Charlie Grays, 18, was killed in 1939 by prison guard Caplain McCall in Barbour County, Alabama. Grays had been sentenced to twenty years in prison and was working on a chain gang. He was moved to a different squad overseen by McCall, and McCall shot him in the back.
"
268,Edward Green,Millbrook - Elmore County - Alabama,1943,Alabama,"Edward Green, 23, a minister, was killed in 1943 in Millbrook, Alabama. He was killed, apparently, because he refused to pick cotton for a low price. His body was found in the Alabama River. Reverend Green was related to Reverend Frederick Shuttlesworth. An essay on this case, researched and authored by a CRRJ student, is available on request
"
1060,Walter Green,Notasulga - Macon County - Alabama,1935,Alabama,"Walter Green, 50, a sharecropper organizer, was found dead in 1935 in Macon County, Alabama. He had gone missing for about two weeks when his body was found in his pasture with his clothes, shoes and a rope nearby. 
"
814,Neal Guinn,Sandy Ridge - Lowndes County - Alabama,1931,Alabama,"Neal Guinn, 16, was killed in 1931 by a lynch mob in Lowndes County, Alabama. Guinn was accused of an attempted attack upon an 11-year-old white girl. She reportedly escaped and ran home. Guinn was shot 32 times and tied to the trunk of a tree with a rope and a dog chain. 
"
1061,Walter Gunn,Tuskegee - Macon County - Alabama,1942,Alabama,"Walter Gunn, 34, a mechanic, truck driver, and construction worker for Tuskegee Army Flying School, was killed in 1942 by Sheriff E. E. Evans and Deputy Franklin Faucett in Tuskegee, Alabama. Evans and Faucett chased Gunn to his home, fired shots at him in front of his wife and children, and knocked him over the head with a pistol. Evans was tried in federal court for the killing of Gunn and other violence against persons in his custody, but the  jury acquitted. An essay on this case, researched and authored by a CRRJ student, is available on request
"
1250,Lester A. Hammer,Montgomery - Montgomery County - Alabama,1943,Alabama,"Lester A. Hammer, 28, an army private from Detroit, Michigan, stationed at Maxwell Field in Montgomery, Alabama,, was killed in 1943 by a military police officer. The incident occurred at a drug story in the Black community in Montgomery. The military police officer accused Hammer of cursing him. Witnesses said the soldier was perfectly orderly.
"
