ID,Name,Location,YearofDeath,State,CaseAbstract
632,John Griggs,Kirbyville - Jasper County - Texas,1934,Texas,"John Griggs, 30, a box factory worker, was killed in 1934 by a mob aided by police in Kirbyville, Jasper County, Texas. Sheriff Tom Hughes arrested Griggs for associating with Ada Lake, a white female student. As Hughes was transporting Griggs to another jail, deputies G.A. Smith and W.E. Davidson and a white mob grabbed Griggs. Griggs was hanged, shot, and dragged behind an automobile.
"
1100,William Earl Harrison,Dallas - Dallas County - Texas,1939,Texas,"William Earl Harrison (1918 – 1939), a chauffeur, was killed by Harvey W. Lindsay, an attorney, in Dallas, Texas. Harrison had put up his overcoat as security for the lawyer’s services in getting him out of jail.  However, the lawyer took no action on Harrison’s behalf.  When, at Lindsay’s invitation, Harrison went to the lawyer’s office to discuss the dispute over the overcoat, Lindsay shot and killed Harrison.  Lindsay was charged with a murder complaint but a grand jury no-billed the case on facts which he produced of a self-defense shooting.
"
858,Quinzy Hill,Coleman County - Texas,1940,Texas,"Quinzy Hill (1900-1940), a farmer, was killed by C.W. Davis in Coleman, Texas. Davis was Hill’s employer. Davis was angered when friends of Hill were driving to Hill’s home to celebrate Juneteenth, and their car got stuck in a road, blocking the way to Davis’s house. Hill, unhappy with the way Davis had treated his guests, confronted Davis. Davis claimed he shot Hill because he felt threatened.
"
1252,Thomas Howell,Temple - Bell County - Texas,1946,Texas,"Thomas Howell (1925 - 1946), a military police officer, was killed in Bell County, Texas. Howell and another military police officer, Marcell Dixson, were allegedly killed in an auto accident. However, some soldiers were convinced that they were killed either by civilians or civilian police.

Marcell Dixson, a military police officer, was killed in 1946 in Bell County, Texas. Dixson and another military police officer, Thomas Howell, were allegedly killed in an auto accident. However, some soldiers believed that they were killed either by civilians or civilian police.
"
375,George Hughes,Sherman - Grayson County - Texas,1930,Texas,"George Hughes, age 41, a farm laborer, was killed in 1930 by a mob in Sherman, Grayson County, Texas. Hughes, accused of attacking a white woman, was in the courthouse for his trial. Ostensibly to protect him from the mob, prison officials locked him in a vault. The mob, unable to reach him, burned down the courthouse building and lynched his dead body. According to newspaper accounts, the size of the mob swelled into the thousands. The mob rioted, terrorizing the Black section of Sherman and burning most of the neighborhood to the ground.
"
287,Ellis Hutson Sr.,Nacogdoches - Nacogdoches County - Texas,1948,Texas,"Ellis Hutson, Sr. (1898-1948), a truck driver, was killed by Constable Travis Helpenstill in Nacogdoches, Texas. Hutson’s son Ellis Jr. had been beaten and arrested. Hutson went to the county courthouse to pay his son’s bail. Helpenstill, enraged that Ellis Jr. refused to plead guilty and sought to be bailed out, shot Hutson Sr. three times in the chest in a courthouse corridor. State trial jury acquitted. Federal trial court accepted nolo contendere plea and sentenced Helpenstill to 90 days, suspended. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
379,George Johnson,Honey Grove - Fannin County - Texas,1930,Texas,"George Johnson, 30, a farm worker, was killed in 1930 by a sheriff’s posse in Honey Grove, Fannin County, Texas. Johnson was charged with the killing of his landlord, a white man named Fortenberry, in an altercation over debt. He was shot to death by the sheriff’s posse after barricading himself in his cabin. His body was tied to a car, dragged through the business district of a Black section of town, and burned. A race riot ensued perpetrated by a white mob that brutalized and destroyed the Black section of Honey Grove.
"
1153,Willie Julius,El Paso - El Paso County - Texas,1942,Texas,"Willie Julius, an army private, was killed in 1942 by a civilian police officer in El Paso County, Texas. The unidentified officer shot Julius during a fight. The officer was held for grand jury action but the grand jury took no action.
"
1251,Charlie Cleveland Kimble,Wichita County - Texas,1945,Texas,"Charlie Cleveland Kimble (1927-1945), a U.S. Army soldier, was killed by a white guard stationed at Sheppard Field (now Sheppard Air Force Base) in Wichita County, Texas. The guard fatally shot Kimble. A letter to the NAACP indicates that the guard was court martialed but may have been retried.
"
294,Ephron King,Houston - Harris County - Texas,1952,Texas,"Ephron (Ephrom) King (1926 - 1952), a yard worker, was killed by police officer L. McGee in Houston, Texas. King was shot at his home by McGee; according to a DOJ file on King, the shooting was without provocation.
"
914,Robert Kinnebrew,Jasper - Texas,1944,Texas,"Robert Kinnebrew (1909-1945), a blocksetter in a sawmill and moonshiner, was killed by Sheriff R.C.Pace and about a dozen police officers in Newton County, Texas. Death certificate says Kinnebrew was killed while resisting arrest. A witness told the NAACP that Kinnebrew was lynched by the police after Kinnebrew had shot Sheriff Skinner of Kirbyville, Texas; Kinnebrew had shot Skinner after Skinner shot Kinnebrew’s wife (she survived).
"
203,Dave Lamar,Otey - Brazoria County - Texas,1936,Texas,"Dave Lamar, 52, was killed in 1936 by Booker Smith, a building tender, in Texas State prison located on Ramsey Farm in Brazoria County, Texas. Smith claimed self-defense.
"
629,John Earl Leslie,Beeville - Bee County - Texas,1945,Texas,"John Earl Leslie (1924-1945), a WWII navy veteran, was killed by Sheriff R.V. Ennis in Beeville, Bee County, Texas. Ennis had Leslie in custody in jail. Ennis claimed that he shot Leslie after Leslie tried to grab his pistol.
"
681,Kenney Robert Long,El Campo - Wharton County - Texas,1946,Texas,"Kenneth Long (1921 - 1946), a farm laborer and WWII navy veteran, was killed by highway patrolman Fred Holland in Wharton County, Texas. Kenny and his brother, Meron Long, were getting gas when they were threatened by a customer  wielding an iron pipe who yelled that they should “put [their] shirttails in.” The Long brothers located the sheriff, who went back to the station with them. The sheriff, Gilley McLure, directed racial taunts at the Longs.  In the ensuing melée, highway patrolman Holland shot Long four times. The police claimed that Long attempted to take a gun from one of the officers. 
"
1051,W. S. Lovell,Carthage - Panola County - Texas,1933,Texas,"W. S. Lovell, age 17, was killed in 1933 by police officers and a large mob in Panola County, Texas. Lovell was cornered and killed for allegedly attacking a white woman and shooting her brother, Buddy Nail.
"
110,Carroll Manning,Fairfield - Freestone County - Texas,1931,Texas,"Carroll Manning (1898-1931), a laborer, was killed in Fairfield, Firestone County, Texas. Circumstances are unclear. Newspapers report that two Black men, Son Bailey and Carl Bailey, were held for shooting Manning over a dice game. A letter to the NAACP alleges that the actual shooters were a man named “Jones” and his brother-in-law Hickey Lewis, both Black, who were hired to kill Manning by constable Thornton Killough and other whites. The letter suggests that Killough was allowing Jones and Lewis to illegally manufacture alcohol in exchange for protection from prosecution.
"
711,Leonard McCowin,Center - Shelby County - Texas,1947,Texas,"Leonard McCowin (1926 - 1947), a café worker and a veteran, was killed by city marshal Brian McCallum in Shelby County, Texas. McCowin was standing on a public street holding a hunting rifle.  He was accompanied by an acquaintance, Laura Smith. When asked by McCallum to hand the rifle over, McCowin complied.  McCallum nevertheless struck and beat McGowin with a gun. Grand jury returned a no bill against McCallum. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
300,Ernest McDay,Gatesville - Coryell County - Texas,1940,Texas,"Ernest McDay (1923-1940), a student, died in the custody of law enforcement in Coryell County, Texas. McDay, along with Theodia Muldrow and Albert Wesley, Jr., both 19, were charged with raping Denise Grogan in Dallas and stealing from her home. Within hours of arriving at the state juvenile facility, McDay was found dead. Muldrow and Wesley were convicted and executed.
"
77,Bennie Mitchell Jr.,Columbus - Colorado County - Texas,1935,Texas,"Bennie Mitchell, Jr. (1919-1935), a farmer, was killed by a mob in Colorado County, Texas. Mitchell and Ernest Collins (1919-1935) were arrested for allegedly murdering Geraldine Kollman, 19. They never received a trial, as a mob of hundreds took them from the police and hanged them.

Ernest Collins (1919-1935), a farmer, was killed by a mob in Colorado County, Texas. Collins and Bennie Mitchell, Jr. (1919-1935) were arrested for allegedly murdering Geraldine Kollman, 19. They never received a trial, as a mob of hundreds took them from the police and hanged them.
"
712,Leonard Morrison,Fort Worth - Tarrant County - Texas,1954,Texas,"Leonard Morrison, 28, a veteran, was killed by Fort Worth police in 1954 in Tarrant County, Texas. The police were called to settle a disturbance outside Morrison’s home. A fight ensued where an unidentified police officer shot Morrison in the back. Morrison died from injuries three days later in the hospital. Grand jury declined to indict.
"
1049,W. D. Register,Hawkins - Wood County - Texas,1938,Texas,"W. D. Register, 40, owner of several oil wells in East Texas, was killed in 1938 by John H. Smith, a white store owner, and a mob in Wood County, Texas. Register had allegedly shot and killed his own wife, a farm employee named Leonard Huey, and a white man named Newell Ellison, and also wounded another white man, Roy Allen. A mob formed and opened fire on Register. A bullet fired by Smith killed Register.
"
460,Herbert Benjamin Richardson,Texarkana - Bowie County - Texas,1930,Texas,"Herbert Benjamin Richardson (1895-1930), a bootlegger who ran a speakeasy, was killed by federal prohibition agent Ernest G. Wells in Texarkana, Bowie County, Texas. Wells, agent Jack E. Harrison, and others raided Richardson’s home in search of liquor. Wells broke up an argument between Richardson and Harrison, and alleged that Richardson then pulled a gun, causing Wells to shoot him in self-defense. Wells was held on a murder charge. 
"
85,Bill Roan,Benchley - Robertson County - Texas,1930,Texas,"Bill Roan, a farm worker, was killed in 1930 likely by a mob in Bryan, Brazos County, Texas. Roan was accused of attempting to assault the wife of Henry Bowman, the white farmer for whom he worked. A “posse” of white men came for him. His mutilated, gunshot-riddled body was found days later.
"
517,Jack Robinson,Round Rock - Williamson County - Texas,1930,Texas,"Jack Robinson, about 40, a tenant farmer, was killed in 1930 by a mob of 150 people in Williamson County, Texas. Robinson had allegedly shot and wounded Mr. and Mrs. L. Eggar following an argument over wages owed Robinson by Eggar. Robinson attempted to flee but was intercepted by the mob on his way to Austin.  His death certificate states Robinson was “shot in the head from guns fired by Bailey Jester-Wymann Ferrell in Self Defense.”
"
518,Jack Robinson,Katy - Harris County - Texas,1948,Texas,
925,Robert Simpson,Beaumont - Jefferson County - Texas,1930,Texas,"Robert Simpson (1902 – 1930), a laborer, was killed by Deputy Constable H. B. Swor in Jefferson County, Texas. The officer had gone to Simpson’s home to arrest him for a minor offense. There, a fight ensued where Swor beat Simpson’s wife and Simpson beat him back. While escorting Simpson to the police station, Swor shot Simpson four times in the back, claiming that he was trying to escape.
"
87,Billy Singleton,Beaumont - Jefferson County - Texas,1946,Texas,"Billy Singleton (1913 - 1946), a laborer, was killed by police officers L. Y. Johnson and W. E. Andrews in Jefferson County, Texas. The officers were attempting to arrest Singleton on a drunkenness charge when they shot and killed him..  
"
1188,Zack T. Taylor Jr.,Ellis County - Texas,1930,Texas,"Zack T. Taylor Jr. (1915 - 1939), a laborer, died in custody in the County Farm prison in Ellis County, Texas. He was sent to prison for an unknown charge and was sentenced to six months. A few weeks later, he was shipped home dead. A letter to the NAACP reported that a doctor who examined the body reported that the kidneys were torn loose from the back and the spinal column very nearly broken. Taylor’s death certificate stated the cause of death as osteomyelitis vertebral.
"
140,Charles Teel,Otey - Brazoria County - Texas,1936,Texas,"Charles Teel (1913 - 1936), a laborer, was killed by prison guards at Texas State prison located on Ramsey Farm in Brazoria County, Texas. Teel was under a five year sentence for robbery and was killed by the guards outside of the camp, apparently after he had escaped or attempted an escape from the camp. 
"
641,John L. Thomas,Carthage - Panola County - Texas,1949,Texas,"John L. Thomas, age 22, a worker in a pulpwood business, was killed in 1949 by William Taft “Chick” Pipes, William Barnett and police officers E.L. Henry, Thomas Birmingham, and possibly others. Thomas was employed by Pipes. Pipes came to Thomas’s home and fired him over a pay dispute; the two had an altercation in Thomas’s yard. Afterwards, Pipes rounded up Barnett and the police officers to hunt down Thomas. They fatally shot Thomas as he allegedly resisted arrest. Grand jury declined to indict.
"
1263,Frank Thomas,Del Rio - Val Verde County - Texas,1936,Texas,"Frank Thomas (1906 - 1936), a laborer, was killed in the Del Rio jail in Val Verde County, Texas. Thomas was arrested after the woman he was living with reported that he had been abusive. It was reported that Thomas hung himself in jail with his belt. His sister wrote to the NAACP, informing them that her brother was drunk at the time of his arrest and could not possibly have hung himself.
"
204,Dave Tillis,Crockett - Houston County - Texas,1932,Texas,"Dave Tillis, 52, a tenant farmer, was killed in 1932 by four men in Crockett County, Texas. Tillis was accused of entering a white woman’s bedroom. Arch Maples, his landlord, claimed that he was on his way to turn Tillis over to the police when four men grabbed Tillis and hanged him on a tree.
"
1067,Walter Toliver,Houston - Harris County - Texas,1946,Texas,"Walter Toliver (1909 - 1945), a laborer, died in police custody at the city jail in Houston, Texas. When, four days after his arrest, his wife came to bring him clean clothes, she was told he had passed away. His death certificate stated the cause of death to be coronary occlusion. However, Toliver’s wife, Eleanor, stated in a letter to the NAACP that she suspected that he was killed at the hands of police at the jail.
"
1173,Willie Vinson,Texarkana - Bowie County - Texas,1942,Texas,"Willie Vinson (1910-1942), a café worker, was killed by a lynch mob in Texarkana, Bowie County, Texas. Following an allegation by a white woman that a Black man had abducted and tried to rape her, Vinson came under suspicion and was shot several times. He was taken to a Black segregated hospital. A mob abducted him, dragged him from the back of a car, and hanged him. An essay on this case, researched and authored by a CRRJ student, is available on request
"
1244,Caldwell Washington,Rices Crossing - Williamson County - Texas,1933,Texas,"Caldwell Washington (1909-1933), a wooler at a bedding manufacturer, died in Williamson County, Texas. Washington had been accused of stabbing Ernest Hafernick, a white co-worker. Months later, Washington’s remains were found hanging in a tree. Coroner ruled it suicide. The family disputed this, saying Washington’s hands were tied behind his back.
"
90,Bob White,Conroe - Montgomery County - Texas,1941,Texas,"Bob White (1913-1941), a laborer in a scrap iron yard, was killed by W.S. Cochran in Conroe, Montgomery County, Texas. A white woman identified White as her rapist in a police line-up. White’s conviction and death sentence by a state criminal court was reversed on appeal. White was retried and again convicted and sentenced to death. The decision was reversed by the United States Supreme Court. As White sat in the defendant’s chair for his third trial, the woman’s husband, W.S. Cochran, shot and killed him. Trial jury acquitted Cochran. An essay on this case, researched and authored by a CRRJ student, is available on request.
"
305,Ernest Williams,Sugar Land - Fort Bend County - Texas,1948,Texas,"Ernest Williams, 22, was killed in 1948 by Ivy Smith, a prison guard at Central prison in Fort Bend County, Texas. Another guard, E. W. Pryor, was also involved in the shooting. The guards shot at Williams during a food strike when he tried to escape gas sprayed into the dining room in which prisoners were locked. Both guards were dismissed. Smith was charged with murder.
"
479,Howard Wilpitz,Brookshire - Waller County - Texas,1942,Texas,"Howard Wilpitz, age 32, a rice field worker who was about to be inducted into the army, was killed in 1942 by a mob of thirty men in Brookshire, Waller County, Texas. Wilpitz was out celebrating his induction into the military when Constable Fritz Abel and H. Cooper, a night watchman, ordered him to leave town. A struggle ensued, during which Wilpitz was shot in the leg and managed to shoot a gun out of the hand of one of the officers. Wilpitz ran for cover, but the officers assembled a mob, which riddled Wilpitz’s body with bullets.
"
1043,Tommie Woods,Columbus - Colorado County - Texas,1954,Texas,"Tommie Woods, about 78, a farmer, was killed in 1954 by Sheriff J. O. Walker and Deputy Sheriff Ed Potter in Colorado County, Texas. Walker and Potter were at a tavern to intervene in a fight in which Woods was apparently not involved. There are conflicting accounts of what exactly happened in the fight that broke out between patrons and the officers, but in the melee, two shots were fired, one of which hit and killed Woods.  There was a DOJ investigation; federal authorities concluded the killing of Woods was wanton and unnecessary but decided to close the case after determining the variation between the eyewitness accounts would prove to be too difficult to overcome if they prosecuted.
"
