ID,Name,Location,YearofDeath,State,CaseAbstract
462,Herman Jones,Suffolk - Virginia,1942,Virginia,"Herman Jones, 26, a laborer, was killed in 1942 by patrolman S. L. McKenzie in Suffolk, Virginia. McKenzie shot Jones when he allegedly broke away from McKenzie after having been arrested on a disorderly conduct charge. Grand jury indicted. 
"
671,Joseph H. Mann,Norfolk - Virginia,1951,Virginia,"Joseph H. Mann (1913 - 1951), a minister, was killed by two unidentified white men in Norfolk, Virginia. Mann died of burns a few days after he was abducted by the men while walking on a street. Accounts were to the effect that the men took Mann to the house of another Black person, set fire to the house and pushed him into the flames. Before he died, Mann stated that the men said that their actions were a warning to Black people moving into white neighborhoods. 
"
568,James W. Martin,Prince George County - Virginia,1942,Virginia,"Pvt. James W. Martin (1918-1942), a cook, was killed by a prison guard at Camp Lee (an Army post now known as Fort Lee), Prince George County, Virginia. Martin was a U.S. Army private being held as a prisoner in the Camp Lee guard house. A guard shot him for allegedly disobeying orders. Guard was court martialed and punished with reduction in rank and a fine. 
"
51,Archie Muse,Pocahontas - Tazewell County - Virginia,1937,Virginia,"Archie Muse, a coal miner, 39, was killed in 1937 by police officer Arnold Ecadahl in Tazewell County, Virginia. Muse was kicked out of a confectionery and barber shop for being drunk and was found by Ecadahl in the stairway of an empty building. Witnesses saw Ecadahl brutalize Muse. Muse died from the injuries a week after the incident. The case against Ecadahl was ultimately dismissed.
"
819,Nelson H. Pendleton,Markham - Fauquier County - Virginia,1935,Virginia,"Nelson H. Pendleton, 23, a farm hand, died in 1935 in Fauquier County, Virginia. The daughter of his employer, a white girl, reported to neighbors that Pendleton had attempted to attack her. Pendleton fled and a group of half a dozen armed men searched for him. Pendleton’s body was found in an orchard nearby with a gunshot wound in the chest. The county coroner asserted Pendleton committed suicide. 
"
569,James William Robinson,Wakefield - Sussex County - Virginia,1950,Virginia,"James William Robinson, 39, a truck driver, was killed by deputy sheriff S. P. Lane in 1950 in Sussex County, Virginia. Robinson had been arrested on a housebreaking charge. Lane claimed Robinson attacked him when he entered the cell. 
"
757,Macco Alston Santa Cruz,Pulaski - Pulaski County - Virginia,1951,Virginia,"Macco Alston Santa Cruz (1898 – 1951), a dentist, was killed by E. Buford Owen and Charles Simmons in Hampton, Virginia. Cruz intervened after two school girls were accosted by Owen and Simmons, two white youths. Cruz was then struck from behind as he attempted to call the police. He died from the injuries. Grand jury indicted. Trial jury convicted.
"
394,George Smith Jr.,Virginia Beach - Virginia,1941,Virginia,"George Smith, Jr. (1916-1941), a laborer, was killed by police officer G.L. Barnes in Norfolk County, Virginia. Barnes fatally shot Smith during an attempt to arrest him for allegedly stabbing a woman named Lula Sawyer. Barnes was charged with manslaughter. A judge dismissed the charges.
"
968,Sam Taylor,Ballsville - Powhatan County - Virginia,1949,Virginia,"Sam Taylor, age 35, a farmer, was killed in 1949 by Frank Clayton in Ballsville, Powhatan County, Virginia. Initially reported as a gang lynching, prosecutor William R. Blandford argued, with the endorsement of the NAACP, that Taylor was stabbed to death by a white bootlegger named Frank Clayton during a drinking party in the home of Allen Liggon. Trial jury convicted.
"
978,Shadrack Thompson,Linden - Warren County - Virginia,1932,Virginia,"Shadrack Thompson (1893-1932), a laborer, died, likely via lynching in Marshall, Fauquier County, Virginia. For two months, Thompson had been sought for allegedly attacking Mr. and Mrs. Henry L. Baxley, a white couple, in their home. A farmhand named Noah Kenney found Thompson’s body hanging from a tree. A mob gathered and set the body on fire; on the scene was deputy sheriff W.W. Pearson. The coroner, Dr. George H. Davis, ruled the hanging a suicide. Virginia’s attorney C.W. Carter concurred. News reports noted that there was evidence of brutality, including a bullet hole to the head and mutilation of the body.
"
184,Cora Wales,Gordonsville - Orange County - Virginia,1936,Virginia,"Cora Wales, about 50, was killed by a mob backed by police in Madison, Orange County, Virginia. Cora and her brother William were shot and burned in their home after a six-hour siege. Newspaper accounts of the circumstances vary. Under one account, the lynchers were motivated by allegations that William had threatened a Mrs. George Zinn and then killed sheriff William B. King when King came to arrest him. In a different account, a white cemetery association wanted to purchase land owned by Wales and his sister, and when they refused to sell, the mob came for them.

William Wales, around 58 years old, a farmer, was killed by a lynch mob backed by police in Madison, Orange County, Virginia. William and his sister Cora were shot and burned in their home after a six-hour siege. Newspaper accounts of the circumstances vary. Under one account, the lynchers were motivated by allegations that William had threatened a Mrs. George Zinn and then killed sheriff William B. King when King came to arrest him. In the other account, a white cemetery association wanted to purchase land owned by Wales and his sister, and when they refused to sell, the mob came for them.
"
1122,William Wales,Gordonsville - Orange County - Virginia,1936,Virginia,"Cora Wales, about 50, was killed by a mob backed by police in Madison, Orange County, Virginia. Cora and her brother William were shot and burned in their home after a six-hour siege. Newspaper accounts of the circumstances vary. Under one account, the lynchers were motivated by allegations that William had threatened a Mrs. George Zinn and then killed sheriff William B. King when King came to arrest him. In a different account, a white cemetery association wanted to purchase land owned by Wales and his sister, and when they refused to sell, the mob came for them.

William Wales, around 58 years old, a farmer, was killed by a lynch mob backed by police in Madison, Orange County, Virginia. William and his sister Cora were shot and burned in their home after a six-hour siege. Newspaper accounts of the circumstances vary. Under one account, the lynchers were motivated by allegations that William had threatened a Mrs. George Zinn and then killed sheriff William B. King when King came to arrest him. In the other account, a white cemetery association wanted to purchase land owned by Wales and his sister, and when they refused to sell, the mob came for them.
"
1176,Willie Watkins,Richmond - Virginia,1939,Virginia,"Willie Watkins (1895-1939), a laborer, was killed by police officer Henry R. Stratton in Richmond, Henrico County, Virginia. Stratton shot Watkins in the back as he and another officer chased Watkins down a public street. At trial, defense argued that Stratton accidentally discharged his gun when he fell during the chase. Trial court acquitted. 
"
1070,Walter Willis,Richmond - Virginia,1946,Virginia,"Walter Willis (1926-1946), a laborer, was killed by police officer Edward A. Dooley in Richmond, Virginia. Dooley had arrested Willis on a misdemeanor charge and fired when Willis allegedly tried to flee. Trial jury acquitted.
"
